,loudness,acousticness,tempo,energy,danceability
8902,-8.051,0.715,139.976,0.413,0.674
8903,-4.119,0.00711,126.008,0.805,0.506
8904,-6.662,0.00646,100.981,0.847,0.513
8905,-4.438,0.0082,83.469,0.868,0.408
8907,-6.453,0.438,148.005,0.843,0.725
8908,-12.077,0.877,104.927,0.375,0.601
8909,-4.705,0.955,83.063,0.394,0.858
8911,-13.123,0.719,108.376,0.545,0.629
8912,-15.465,0.388,86.042,0.269,0.724
8913,-10.607,0.607,62.929,0.303,0.651
8914,-1.876,0.056,155.953,0.722,0.672
8915,-6.514,0.0592,135.002,0.615,0.732
8918,-4.88,0.258,75.023,0.613,0.74
8921,-2.927,0.000166,120.005,0.692,0.721
8922,-5.789,0.0439,113.984,0.666,0.667
8924,-3.356,0.0214,155.051,0.833,0.651
8927,-4.759,0.000325,139.911,0.595,0.557
8928,-7.458,0.544,88.964,0.479,0.515
8931,-8.401,0.442,141.088,0.461,0.649
8932,-6.831,0.000888,155.08,0.951,0.471
8933,-7.186,0.076,160.088,0.683,0.69
8935,-3.322,0.0196,128.045,0.893,0.674
8936,-3.969,0.0543,148.02,0.653,0.703
8937,-4.971,0.148,141.872,0.715,0.637
8938,-5.484,0.0383,169.928,0.764,0.591
8939,-8.212,0.449,122.973,0.538,0.453
8940,-5.782,0.172,128.195,0.871,0.788
8941,-6.798,0.0837,174.065,0.636,0.551
8943,-7.462,0.499,130.958,0.495,0.782
8944,-5.155,0.195,109.011,0.836,0.739
8949,-5.111,0.438,89.862,0.565,0.562
8950,-7.708,0.19,154.055,0.585,0.656
8951,-4.431,0.622,113.99,0.479,0.65
8952,-10.685,0.785,79.913,0.309,0.393
8954,-2.53,0.614,139.968,0.761,0.786
8955,-8.926,0.457,122.025,0.486,0.748
8956,-5.44,0.0724,85.024,0.526,0.512
8957,-5.734,0.0139,139.997,0.648,0.643
8958,-9.445,0.163,139.985,0.704,0.682
8959,-4.749,0.00971,120.009,0.527,0.414
8960,-2.433,0.021,129.989,0.994,0.726
8965,-6.692,0.245,124.983,0.728,0.642
8969,-4.189,0.0449,169.902,0.757,0.497
8972,-6.715,0.354,90.005,0.638,0.693
8973,-5.932,0.3,83.001,0.674,0.706
8977,-7.095,0.0362,103.033,0.796,0.765
8978,-3.242,0.131,128.052,0.835,0.693
8985,-7.74,0.108,100.999,0.622,0.712
8986,-7.474,0.387,167.834,0.638,0.552
8992,-1.493,0.0705,149.951,0.912,0.481
8993,-7.764,0.00451,163.879,0.652,0.726
8994,-10.641,0.886,139.895,0.342,0.764
8995,-6.588,0.122,113.969,0.73,0.69
8996,-12.148,0.443,115.957,0.522,0.743
8998,-8.042,0.00391,139.984,0.751,0.871
8999,-4.645,0.0215,118.091,0.825,0.65
9000,-4.088,0.000731,164.007,0.815,0.441
9003,-6.373,0.703,134.95,0.683,0.499
9005,-13.652,0.468,104.049,0.297,0.706
9006,-6.448,0.0269,134.479,0.941,0.849
9007,-7.398,0.695,85.043,0.557,0.358
9009,-6.717,0.0468,79.365,0.623,0.443
9011,-5.981,9.45e-05,112.008,0.636,0.595
9012,-3.581,0.00336,139.997,0.944,0.523
9015,-5.19,0.0154,140.031,0.928,0.618
9018,-5.28,0.000985,138.008,0.816,0.639
9019,-4.374,0.0603,110.983,0.843,0.632
9022,-6.44,0.011,140.039,0.615,0.514
9023,-12.49,0.71,127.93,0.294,0.795
9027,-4.501,0.00107,100.011,0.796,0.46
9030,-4.684,0.156,94.828,0.914,0.619
9031,-4.708,0.224,92.966,0.729,0.667
9032,-7.503,0.369,80.025,0.481,0.689
9033,-4.108,0.0395,136.024,0.803,0.75
9034,-11.015,0.951,95.004,0.327,0.645
9035,-6.202,0.627,75.217,0.461,0.375
9036,-5.933,0.124,132.009,0.714,0.65
9037,-6.442,0.134,122.539,0.681,0.701
9038,-5.368,0.0308,118.039,0.716,0.722
9042,-10.779,0.607,105.371,0.504,0.384
9044,-5.188,0.00837,91.509,0.89,0.559
9045,-7.359,0.0164,127.107,0.774,0.538
9046,-6.965,0.322,119.997,0.75,0.881
9048,-6.049,0.0392,116.967,0.548,0.759
9050,-9.367,0.012,106.605,0.539,0.591
9056,-4.304,0.162,158.024,0.658,0.715
9057,-4.304,0.162,158.024,0.658,0.715
9058,-13.865,0.666,99.184,0.224,0.461
9059,-16.664,0.881,85.516,0.167,0.477
9061,-5.647,0.0364,120.001,0.758,0.649
9063,-10.211,0.108,108.026,0.538,0.808
9065,-6.562,0.771,128.789,0.478,0.704
9066,-4.463,0.0556,87.021,0.583,0.731
9067,-4.339,0.0241,131.604,0.738,0.462
9068,-3.795,0.00214,100.133,0.915,0.494
9069,-3.937,0.161,149.951,0.832,0.743
9074,-13.093,0.668,102.516,0.692,0.676
9075,-3.818,0.00378,122.98,0.778,0.621
9076,-6.124,0.166,158.078,0.76,0.6
9078,-3.635,0.435,169.955,0.699,0.55
9080,-6.973,0.344,90.011,0.694,0.693
9082,-5.249,0.00922,83.951,0.697,0.7
9083,-5.28,0.0171,125.027,0.742,0.56
9086,-4.708,2.07e-05,114.065,0.787,0.599
9087,-6.465,0.0804,113.375,0.836,0.743
9090,-6.607,0.2,114.989,0.545,0.484
9093,-6.893,0.0308,105.059,0.679,0.496
9094,-10.711,0.325,138.419,0.409,0.485
9095,-10.899,0.312,85.024,0.474,0.653
9096,-17.224,0.723,75.102,0.236,0.492
9100,-3.506,0.0275,101.972,0.854,0.633
9101,-6.326,0.354,97.079,0.68,0.767
9103,-6.683,0.0173,126.019,0.728,0.747
9109,-7.008,0.0827,115.014,0.641,0.715
9113,-7.665,0.0226,122.92,0.53,0.562
9114,-7.406,0.351,99.977,0.649,0.688
9115,-14.602,0.875,138.946,0.241,0.644
9116,-8.915,0.675,99.831,0.39,0.637
9118,-4.742,0.0864,142.041,0.872,0.55
9119,-11.438,0.712,78.948,0.394,0.566
9120,-5.803,0.000145,170.003,0.96,0.445
9123,-7.117,0.811,110.907,0.378,0.492
9125,-9.727,0.26,100.008,0.327,0.903
9127,-5.372,0.428,105.918,0.457,0.557
9128,-11.58,0.822,125.504,0.285,0.849
9129,-14.029,0.845,76.366,0.263,0.592
9130,-14.184,0.891,122.715,0.256,0.519
9132,-3.352,0.0325,117.96,0.87,0.629
9135,-5.16,0.0001,148.038,0.752,0.53
9136,-8.061,0.249,142.14,0.431,0.389
9141,-13.849,0.948,118.694,0.243,0.593
9142,-6.824,0.374,136.592,0.509,0.603
9144,-9.509,0.815,142.016,0.243,0.636
9145,-5.999,0.114,124.024,0.85,0.732
9147,-16.483,0.86,94.065,0.178,0.364
9149,-6.302,0.0996,142.035,0.562,0.758
9150,-18.041,0.22,106.923,0.337,0.796
9151,-7.655,0.423,127.971,0.61,0.665
9154,-13.916,0.0202,113.618,0.586,0.493
9157,-4.556,2.55e-05,116.761,0.912,0.502
9159,-7.627,0.296,151.02,0.548,0.764
9162,-6.834,0.0696,112.989,0.515,0.806
9163,-5.321,0.149,160.021,0.68,0.714
9164,-7.985,0.435,149.119,0.52,0.526
9165,-10.443,0.941,141.475,0.159,0.451
9166,-7.196,0.121,121.984,0.491,0.803
9167,-5.173,0.3,119.993,0.791,0.799
9170,-5.591,0.722,133.975,0.773,0.593
9171,-8.799,0.875,109.794,0.197,0.698
9172,-7.849,0.0767,74.994,0.562,0.611
9175,-5.509,0.0484,93.986,0.568,0.575
9176,-7.304,0.594,109.916,0.399,0.626
9177,-13.374,0.286,125.336,0.393,0.749
9178,-8.565,0.237,87.996,0.483,0.73
9180,-6.668,0.0371,122.003,0.677,0.718
9183,-6.005,0.392,90.497,0.595,0.702
9184,-5.409,0.153,100.044,0.725,0.718
9185,-8.084,0.0158,118.486,0.503,0.401
9186,-4.676,0.0854,86.978,0.849,0.559
9187,-4.944,0.101,168.501,0.839,0.592
9190,-11.93,0.865,114.894,0.195,0.617
9193,-5.497,0.00517,74.988,0.903,0.52
9194,-5.679,0.751,109.891,0.405,0.501
9196,-3.891,0.00614,112.008,0.854,0.695
9198,-13.044,0.745,105.218,0.201,0.427
9199,-6.769,0.0498,103.019,0.635,0.617
9200,-5.13,0.276,120.012,0.864,0.705
9201,-8.394,0.00221,121.017,0.725,0.626
9205,-12.42,0.924,109.555,0.277,0.358
9207,-15.796,0.939,112.155,0.193,0.632
9208,-7.038,0.844,81.505,0.64,0.529
9209,-8.414,0.176,162.158,0.633,0.486
9212,-8.082,0.0701,171.951,0.76,0.615
9213,-6.117,0.504,119.956,0.591,0.637
9215,-16.843,0.953,127.316,0.225,0.49
9218,-9.376,0.913,74.103,0.25,0.513
9219,-3.669,0.0797,99.945,0.76,0.654
9220,-6.889,0.19,78.964,0.586,0.566
9221,-8.557,0.0561,126.996,0.797,0.789
9222,-8.208,0.0687,140.974,0.65,0.614
9223,-8.394,0.196,83.003,0.679,0.516
9224,-6.68,0.0508,94.085,0.633,0.698
9225,-6.68,0.399,139.939,0.667,0.866
9226,-6.376,0.148,97.989,0.621,0.857
9227,-7.632,0.0396,117.042,0.581,0.887
9229,-10.266,0.387,90.574,0.429,0.557
9230,-7.311,0.229,147.067,0.792,0.508
9232,-5.913,0.56,123.958,0.508,0.539
9233,-5.882,0.729,124.003,0.506,0.634
9234,-8.421,0.687,123.993,0.426,0.372
9235,-5.78,0.802,99.383,0.55,0.416
9236,-6.712,0.188,95.981,0.555,0.674
9237,-6.153,0.226,140.013,0.572,0.765
9239,-7.609,0.491,121.638,0.57,0.829
9240,-2.714,0.341,160.981,0.717,0.672
9242,-4.498,0.000155,152.039,0.901,0.41
9243,-4.767,0.254,149.845,0.732,0.608
9245,-12.606,0.731,98.065,0.236,0.453
9246,-9.396,0.967,102.25,0.259,0.451
9249,-5.41,0.3,90.984,0.389,0.694
9253,-7.798,0.00304,160.009,0.483,0.512
9256,-5.59,0.162,99.083,0.722,0.564
9260,-3.585,0.0128,143.144,0.727,0.728
9263,-15.877,0.0346,94.993,0.239,0.458
9264,-5.889,0.299,130.096,0.76,0.512
9266,-5.538,0.0487,153.901,0.654,0.616
9269,-7.053,0.256,155.086,0.595,0.892
9270,-9.121,0.608,98.006,0.389,0.743
9271,-7.554,0.273,125.009,0.481,0.733
9272,-7.226,0.605,78.022,0.713,0.621
9273,-5.995,0.185,127.996,0.89,0.783
9274,-3.293,0.0319,89.99,0.795,0.646
9278,-16.96,0.949,105.01,0.141,0.488
9279,-4.81,0.00551,140.068,0.955,0.589
9281,-6.015,0.133,150.051,0.803,0.617
9282,-4.599,0.153,108.027,0.691,0.591
9283,-6.684,0.0151,149.789,0.754,0.752
9287,-6.694,0.0337,104.014,0.545,0.723
9288,-6.01,0.00351,122.023,0.845,0.69
9289,-7.511,0.128,153.179,0.538,0.65
9290,-4.624,0.146,106.947,0.742,0.659
9292,-8.676,0.162,83.909,0.537,0.578
9293,-5.081,0.295,138.98,0.709,0.62
9294,-6.587,0.366,89.887,0.462,0.65
9295,-5.677,0.0462,169.977,0.637,0.734
9297,-7.858,0.00564,103.992,0.717,0.617
9299,-5.426,0.121,121.998,0.602,0.781
9300,-6.365,0.018,165.951,0.742,0.538
9304,-5.167,0.0481,95.003,0.776,0.668
9305,-14.176,0.337,124.003,0.306,0.797
9306,-4.097,0.0105,99.991,0.895,0.57
9307,-7.055,0.0591,120.076,0.788,0.748
9308,-10.767,0.688,82.007,0.391,0.652
9311,-6.499,0.524,97.753,0.734,0.748
9312,-6.372,0.123,97.115,0.756,0.658
9316,-6.976,0.179,113.778,0.723,0.661
9317,-6.113,0.262,115.982,0.686,0.696
9318,-5.719,0.0344,126.01,0.903,0.611
9320,-5.234,0.422,95.98,0.745,0.349
9321,-7.483,0.0581,139.956,0.825,0.783
9325,-4.501,0.0297,123.988,0.808,0.776
9327,-4.984,0.0311,149.907,0.84,0.509
9328,-3.739,0.226,139.989,0.773,0.692
9329,-5.28,0.00791,106.017,0.858,0.619
9331,-10.764,0.461,74.435,0.655,0.584
9332,-9.242,0.481,80.602,0.424,0.331
9333,-6.832,0.183,112.022,0.525,0.878
9336,-5.336,0.703,82.066,0.595,0.482
9337,-8.477,0.512,119.998,0.422,0.451
9338,-5.11,0.352,131.443,0.714,0.768
9339,-12.095,0.903,77.993,0.24,0.753
9341,-4.621,0.137,140.069,0.875,0.697
9343,-8.617,0.818,130.027,0.34,0.68
9344,-10.517,0.914,89.749,0.242,0.589
9346,-3.864,0.00814,127.789,0.923,0.34
9347,-7.321,0.945,70.027,0.394,0.756
9348,-5.851,0.329,80.002,0.691,0.633
9350,-3.287,0.851,114.932,0.417,0.491
9352,-6.572,0.615,78.025,0.415,0.571
9353,-16.577,0.95,144.338,0.129,0.586
9355,-2.81,0.0495,124.053,0.807,0.612
9356,-8.44,0.048,159.945,0.495,0.722
9358,-5.324,0.092,95.003,0.73,0.827
9359,-4.107,0.0479,156.077,0.771,0.528
9360,-5.321,0.0901,125.303,0.952,0.446
9361,-9.177,0.252,123.064,0.532,0.76
9362,-7.498,0.225,125.135,0.711,0.692
9364,-3.791,0.229,160.024,0.727,0.648
9366,-4.311,0.0392,117.01,0.843,0.67
9367,-4.719,0.0684,133.002,0.706,0.72
9368,-6.429,0.27,120.134,0.542,0.666
9369,-6.968,0.0187,104.941,0.782,0.493
9370,-11.808,0.0805,152.034,0.492,0.651
9371,-5.719,0.0082,111.958,0.661,0.589
9372,-1.815,0.0506,165.177,0.945,0.464
9373,-4.033,0.00939,105.011,0.647,0.628
9376,-9.194,0.883,130.121,0.423,0.69
9377,-5.507,0.0199,119.968,0.777,0.708
9378,-5.128,0.239,122.956,0.605,0.715
9389,-11.824,0.162,164.413,0.443,0.713
9390,-10.96,0.0508,171.9,0.488,0.692
9391,-4.51,0.00614,87.981,0.846,0.737
9397,-6.227,0.000178,118.937,0.87,0.718
9398,-5.867,0.177,114.998,0.824,0.667
9399,-9.803,0.528,89.025,0.613,0.412
9400,-8.558,0.0289,125.015,0.655,0.656
9401,-5.967,0.668,170.061,0.68,0.656
9402,-6.067,0.356,111.995,0.681,0.796
9404,-8.781,0.0211,140.025,0.629,0.627
9405,-6.858,0.17,117.008,0.94,0.796
9407,-7.554,0.322,132.985,0.72,0.71
9408,-5.292,4.14e-05,125.036,0.675,0.729
9409,-4.321,0.00281,148.029,0.813,0.465
9410,-13.803,0.896,95.998,0.336,0.493
9411,-12.564,0.546,82.204,0.43,0.38
9412,-5.303,0.634,128.945,0.664,0.566
9413,-8.691,0.266,126.02,0.485,0.554
9414,-5.631,0.291,98.018,0.819,0.563
9415,-4.248,0.0332,112.985,0.711,0.789
9417,-7.638,0.018,84.412,0.902,0.573
9418,-6.467,0.16,103.992,0.532,0.557
9419,-4.167,0.157,95.881,0.801,0.842
9422,-3.446,0.00138,135.023,0.945,0.575
9423,-10.56,0.104,96.986,0.413,0.638
9425,-5.754,0.203,100.002,0.591,0.533
9426,-6.616,0.0064,100.054,0.679,0.667
9427,-7.49,0.00569,122.962,0.401,0.863
9429,-13.467,0.91,143.105,0.403,0.427
9431,-7.729,0.121,89.403,0.724,0.605
9432,-3.063,0.0506,111.647,0.857,0.463
9433,-2.986,0.0437,139.007,0.454,0.745
9435,-5.049,9.93e-05,168.964,0.95,0.348
9436,-7.762,0.000729,107.965,0.746,0.591
9437,-7.476,0.103,157.905,0.717,0.672
9439,-5.527,0.0284,114.972,0.647,0.731
9442,-7.023,0.191,139.977,0.497,0.88
9443,-6.612,0.136,75.021,0.481,0.666
9447,-9.258,0.259,87.992,0.509,0.554
9448,-8.404,0.794,171.988,0.469,0.363
9449,-4.436,0.0978,129.99,0.906,0.624
9450,-7.0,0.748,109.966,0.491,0.315
9452,-6.618,0.0661,128.451,0.517,0.401
9453,-5.811,0.0233,105.058,0.735,0.576
9454,-9.496,0.753,121.97,0.321,0.536
9460,-3.197,0.0299,129.969,0.962,0.905
9461,-5.909,0.739,108.038,0.442,0.713
9462,-4.961,0.013,134.066,0.56,0.853
9463,-4.676,0.091,140.04,0.621,0.487
9464,-14.398,0.929,82.987,0.135,0.387
9466,-11.626,0.387,135.01,0.334,0.796
9468,-8.475,0.747,87.015,0.408,0.732
9470,-6.237,0.909,102.987,0.387,0.507
9471,-10.73,0.134,155.987,0.625,0.631
9473,-14.464,0.702,93.017,0.488,0.439
9474,-3.169,0.00742,114.992,0.915,0.706
9475,-4.609,0.0415,115.018,0.87,0.689
9476,-13.861,0.831,131.673,0.12,0.518
9479,-6.499,0.59,136.116,0.413,0.489
9480,-16.091,0.00689,122.446,0.551,0.572
9481,-2.876,0.00075,127.992,0.946,0.616
9482,-5.478,0.231,113.011,0.727,0.655
9486,-6.908,0.0628,117.662,0.843,0.529
9487,-8.304,0.39,159.419,0.541,0.538
9491,-6.117,0.016,122.465,0.757,0.319
9492,-3.323,0.138,126.994,0.909,0.754
9493,-4.894,0.00595,127.923,0.887,0.617
9494,-3.568,0.0866,92.919,0.48,0.491
9495,-7.36,0.000239,157.92,0.824,0.417
9496,-9.425,0.596,175.726,0.433,0.502
9497,-3.638,0.000272,163.368,0.905,0.299
9498,-7.063,0.0671,113.003,0.564,0.585
9500,-6.149,0.0105,87.019,0.816,0.53
9501,-6.665,0.0333,75.028,0.747,0.667
9503,-4.61,0.0731,160.101,0.776,0.639
9504,-5.402,0.0152,79.944,0.85,0.59
9505,-6.196,0.078,108.997,0.668,0.632
9507,-10.008,0.681,129.599,0.441,0.658
9509,-7.246,0.598,76.014,0.519,0.606
9510,-4.083,0.0115,116.879,0.74,0.64
9511,-4.775,0.001,125.022,0.874,0.678
9512,-3.858,0.144,104.87,0.821,0.677
9513,-16.483,0.822,135.034,0.33,0.432
9514,-8.937,0.425,115.102,0.753,0.483
9516,-3.061,0.171,107.01,0.657,0.753
9517,-6.871,0.0534,96.989,0.685,0.627
9518,-4.627,0.0301,117.953,0.763,0.754
9520,-5.298,0.0166,125.983,0.835,0.527
9523,-11.008,0.745,138.034,0.26,0.682
9525,-6.625,0.836,90.158,0.375,0.396
9527,-8.187,0.92,136.876,0.255,0.367
9528,-6.923,0.0505,100.991,0.623,0.785
9529,-7.511,0.917,86.633,0.253,0.476
9536,-7.233,0.00486,127.039,0.804,0.552
9537,-9.414,0.925,74.982,0.484,0.471
9542,-6.871,0.0534,96.989,0.685,0.627
9545,-17.491,0.909,90.585,0.178,0.502
9546,-9.403,0.913,119.916,0.126,0.601
9547,-3.502,0.191,119.961,0.77,0.756
9551,-6.213,0.335,141.011,0.601,0.604
9553,-5.133,0.208,119.996,0.786,0.689
9559,-5.658,0.314,114.966,0.769,0.755
9560,-8.273,0.772,99.77,0.5,0.533
9563,-6.928,0.715,131.918,0.52,0.872
9567,-10.877,0.139,110.039,0.658,0.66
9570,-10.955,0.791,77.772,0.35,0.555
9573,-6.574,0.317,106.971,0.56,0.798
9575,-7.811,0.557,114.326,0.658,0.815
9579,-6.196,0.0307,139.958,0.757,0.657
9581,-7.114,0.49,147.022,0.625,0.755
9582,-4.057,0.194,92.213,0.809,0.653
9584,-6.87,0.119,161.937,0.692,0.652
9585,-7.031,0.149,103.727,0.463,0.821
9587,-13.535,0.846,137.742,0.173,0.684
9588,-9.023,0.165,144.917,0.487,0.547
9590,-6.061,0.474,78.998,0.445,0.781
9591,-6.213,0.733,73.877,0.377,0.605
9592,-6.159,0.117,120.024,0.463,0.854
9593,-5.216,6.58e-05,112.411,0.685,0.59
9595,-2.787,0.199,123.962,0.927,0.631
9597,-6.434,0.228,170.234,0.712,0.62
9598,-9.634,0.0266,126.302,0.572,0.541
9599,-7.956,0.506,147.971,0.449,0.736
9600,-9.968,0.0036,123.994,0.666,0.671
9604,-9.931,0.138,90.011,0.464,0.685
9605,-6.368,0.00375,140.042,0.683,0.693
9607,-4.658,0.0858,80.565,0.657,0.376
9609,-9.307,0.383,94.927,0.424,0.851
9610,-4.98,0.0586,93.985,0.73,0.79
9612,-5.175,0.000147,133.52,0.89,0.502
9613,-2.718,0.0991,120.028,0.837,0.755
9616,-2.292,0.136,98.976,0.845,0.608
9617,-7.451,0.0582,160.079,0.394,0.766
9619,-6.939,0.421,99.855,0.501,0.346
9620,-6.391,0.00644,126.053,0.918,0.522
9621,-4.058,0.138,98.049,0.688,0.677
9622,-3.885,0.128,97.968,0.703,0.665
9623,-5.322,0.0103,107.971,0.598,0.683
9626,-8.23,0.00265,103.101,0.623,0.742
9629,-7.376,0.0244,106.999,0.692,0.678
9632,-3.673,0.0678,126.06,0.788,0.604
9634,-11.853,0.854,152.19,0.439,0.59
9635,-12.875,0.671,122.09,0.324,0.356
9636,-11.464,0.774,140.101,0.35,0.763
9638,-11.472,0.0419,111.01,0.474,0.413
9641,-10.547,0.0549,105.975,0.742,0.56
9642,-13.49,0.848,115.009,0.33,0.703
9645,-5.413,0.0697,99.98,0.825,0.745
9647,-6.264,0.594,132.101,0.642,0.628
9648,-7.227,0.00716,149.982,0.805,0.516
9649,-3.982,0.0294,125.953,0.89,0.648
9650,-2.498,0.000684,118.062,0.931,0.629
9651,-11.224,0.147,90.001,0.575,0.293
9652,-7.381,0.545,84.575,0.875,0.692
9655,-9.935,0.842,120.483,0.27,0.515
9656,-9.656,0.43,126.005,0.394,0.744
9658,-8.245,0.00587,105.955,0.615,0.755
9659,-9.657,0.171,119.906,0.621,0.349
9660,-4.306,0.309,116.955,0.737,0.802
9662,-7.63,0.633,121.839,0.531,0.52
9663,-5.726,0.701,77.355,0.485,0.311
9665,-7.523,0.488,126.754,0.412,0.689
9666,-6.934,0.646,78.366,0.352,0.506
9669,-6.865,0.0888,121.004,0.595,0.691
9673,-9.657,0.507,109.973,0.357,0.881
9676,-3.046,0.11,158.087,0.624,0.715
9679,-7.262,0.41,124.003,0.754,0.74
9681,-2.329,0.00719,139.93,0.975,0.446
9682,-3.36,0.839,102.289,0.703,0.68
9683,-16.194,0.43,134.41,0.412,0.689
9685,-4.551,0.573,137.177,0.538,0.311
9686,-6.059,0.463,118.881,0.734,0.571
9687,-7.725,0.795,124.013,0.591,0.576
9688,-14.16,0.82,125.883,0.278,0.609
9691,-8.732,0.315,84.784,0.604,0.56
9692,-8.702,0.464,131.903,0.423,0.644
9693,-6.119,0.259,80.998,0.712,0.579
9694,-9.733,0.845,149.839,0.236,0.598
9697,-8.929,0.518,93.895,0.47,0.356
9698,-9.343,0.173,149.934,0.702,0.56
9700,-9.773,0.676,114.987,0.621,0.72
9701,-4.248,0.5,111.013,0.91,0.615
9702,-10.365,0.572,81.131,0.448,0.525
9703,-6.246,0.0981,92.015,0.526,0.7
9704,-8.636,0.0642,107.985,0.745,0.853
9705,-4.1,0.00107,100.014,0.799,0.818
9706,-8.015,0.0103,136.01,0.56,0.753
9707,-5.19,0.000257,144.979,0.82,0.601
9708,-10.538,0.0454,101.999,0.462,0.752
9716,-4.937,0.00138,119.976,0.864,0.783
9717,-6.131,0.0189,89.982,0.832,0.716
9718,-6.187,0.000712,144.961,0.817,0.595
9719,-9.815,0.00536,132.032,0.792,0.647
9721,-2.616,0.103,149.963,0.962,0.623
9722,-11.327,0.827,79.338,0.446,0.349
9725,-7.138,0.105,130.013,0.66,0.532
9726,-7.774,0.149,154.909,0.811,0.644
9727,-4.464,0.0101,129.999,0.963,0.567
9729,-5.529,0.0635,116.992,0.69,0.733
9731,-5.874,0.251,87.557,0.665,0.716
9732,-7.477,0.0756,122.057,0.708,0.651
9736,-5.043,0.0293,97.985,0.769,0.726
9737,-7.375,0.013,131.121,0.472,0.714
9738,-5.261,0.00284,130.072,0.893,0.743
9744,-6.964,0.385,77.04,0.433,0.532
9747,-10.109,0.737,99.757,0.333,0.495
9754,-7.268,0.325,90.037,0.303,0.564
9755,-5.543,0.000399,134.121,0.812,0.606
9757,-9.635,0.284,120.022,0.444,0.816
9758,-6.574,0.315,114.841,0.584,0.573
9759,-4.042,0.0914,118.009,0.931,0.711
9760,-6.355,0.723,120.656,0.474,0.471
9762,-7.067,0.00513,124.987,0.475,0.709
9763,-5.875,0.0232,160.013,0.634,0.653
9765,-6.646,0.457,100.983,0.74,0.494
9766,-9.684,0.924,167.544,0.231,0.361
9768,-4.139,0.182,104.612,0.559,0.591
9769,-10.368,0.0789,140.065,0.509,0.438
9771,-7.555,0.0166,108.001,0.754,0.833
9773,-4.518,0.373,109.986,0.786,0.876
9774,-10.386,0.537,94.99,0.493,0.699
9775,-7.45,0.241,96.924,0.671,0.643
9776,-7.191,0.473,161.072,0.59,0.731
9777,-7.64,0.0118,149.982,0.853,0.476
9782,-13.802,0.835,89.987,0.328,0.558
9784,-7.115,0.0954,138.015,0.617,0.486
9785,-11.362,0.871,97.946,0.203,0.319
9787,-6.817,0.785,98.05,0.577,0.59
9789,-5.222,0.00237,90.015,0.759,0.503
9790,-8.345,0.203,141.85,0.403,0.486
9791,-7.912,0.047,84.183,0.582,0.534
9793,-10.505,0.797,100.281,0.262,0.598
9798,-9.113,0.261,85.016,0.504,0.82
9799,-6.213,0.358,94.978,0.647,0.814
9800,-8.516,0.093,111.976,0.513,0.871
9803,-7.656,0.344,124.011,0.535,0.716
9806,-7.357,0.213,93.005,0.413,0.662
9807,-6.257,0.173,92.56,0.469,0.655
9808,-7.887,0.15,139.88,0.601,0.604
9809,-7.819,0.152,100.052,0.781,0.63
9811,-2.343,0.0139,120.013,0.731,0.82
9812,-10.514,0.221,147.911,0.229,0.437
9814,-4.264,0.352,104.964,0.7,0.651
9817,-3.863,0.31,127.999,0.736,0.579
9819,-7.134,0.00204,115.979,0.678,0.687
9820,-11.893,0.271,81.548,0.573,0.62
9821,-4.516,0.0573,131.001,0.816,0.71
9823,-3.743,0.000108,151.939,0.847,0.511
9825,-5.448,0.512,160.71,0.56,0.398
9827,-3.696,0.429,97.995,0.787,0.685
9830,-11.092,0.664,81.713,0.404,0.508
9831,-11.135,0.761,91.262,0.138,0.38
9833,-5.339,0.0163,100.008,0.761,0.54
9840,-4.911,0.114,144.065,0.686,0.518
9841,-7.02,0.192,169.827,0.724,0.578
9844,-6.426,0.014,84.996,0.671,0.622
9846,-8.87,0.324,92.463,0.446,0.445
9850,-7.403,0.0127,104.99,0.725,0.698
9851,-8.049,0.103,121.374,0.574,0.758
9852,-9.665,0.612,168.844,0.407,0.427
9855,-5.572,0.388,133.975,0.504,0.723
9856,-10.045,0.964,120.443,0.26,0.444
9857,-4.209,0.122,95.39,0.816,0.548
9858,-6.038,0.057,90.986,0.656,0.695
9860,-4.902,0.0228,158.049,0.728,0.673
9861,-4.057,0.362,102.009,0.785,0.503
9862,-4.163,0.0106,125.983,0.711,0.799
9863,-3.278,0.03,130.024,0.941,0.585
9864,-8.022,0.579,163.255,0.505,0.489
9865,-8.492,0.421,121.78,0.513,0.601
9866,-3.125,9.09e-06,103.984,0.931,0.446
9867,-11.143,0.598,126.755,0.297,0.393
9868,-4.041,0.000119,127.102,0.974,0.444
9869,-4.317,0.00879,125.013,0.935,0.592
9870,-5.179,0.0668,150.078,0.782,0.654
9872,-5.206,0.0771,145.024,0.967,0.712
9873,-6.881,0.655,159.879,0.553,0.563
9874,-8.053,0.621,100.017,0.563,0.728
9879,-6.043,0.197,145.034,0.491,0.747
9880,-9.113,0.261,85.016,0.504,0.82
9881,-17.047,0.974,123.723,0.125,0.625
9887,-13.546,0.939,143.848,0.242,0.527
9892,-4.485,0.0195,123.544,0.987,0.453
9897,-6.18,0.581,104.989,0.715,0.672
9899,-7.169,0.542,91.97,0.571,0.682
9900,-7.231,0.0129,165.01,0.802,0.56
9902,-6.184,0.662,132.861,0.467,0.516
9903,-10.786,0.873,79.998,0.279,0.536
9904,-4.681,0.0687,163.862,0.647,0.614
9906,-8.118,0.59,125.02,0.567,0.845
9908,-5.285,0.0141,120.119,0.93,0.623
9909,-7.243,0.114,77.908,0.686,0.396
9910,-5.047,0.189,93.016,0.584,0.735
9911,-11.144,0.63,84.394,0.366,0.596
